period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,total-consumption,total-consumption-units,total-consumption-btu,generation,gross-generation,consumption-for-eg,consumption-for-eg-units,consumption-for-eg-btu,average-heat-content,average-heat-content-units,total-consumption-btu-units,generation-units,gross-generation-units,consumption-for-eg-btu-units,X,Y,FID,OBJECTID,Plant_Code,Plant_Name,Utility_ID,Utility_Na,sector_nam,Street_Add,City,County,State,Zip,PrimSource,source_des,tech_desc,Install_MW,Total_MW,Bat_MW,Bio_MW,Coal_MW,Geo_MW,Hydro_MW,HydroPS_MW,NG_MW,Nuclear_MW,Crude_MW,Solar_MW,Wind_MW,Other_MW,Source,Period,Longitude,Latitude,LATITUDE,LONGITUDE,DATE,TEMP,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP
2020-12-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,182,MMBtu per Mcf,218,298.89,298.89,182,Mcf,218,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2020-12-01,32.44838709677419,8.48709677419355,14.62258064516129,16.1,41.093548387096774,24.66774193548387,0.05032258064516129,0.0
2021-03-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,2446,MMBtu per Mcf,2935,403.05,403.05,1288,Mcf,1545,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2021-03-01,42.60322580645161,9.451612903225806,17.448387096774194,25.5,57.61290322580645,30.799999999999997,0.11193548387096774,0.0
2021-06-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,3574,MMBtu per Mcf,4289,589.03,589.03,1882,Mcf,2258,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2021-06-01,72.03,6.3,13.586666666666668,15.93,84.14,60.03,0.27599999999999997,0.0
2022-12-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,77954,MMBtu per Mcf,80760,389.69,389.69,1442,Mcf,1494,1.036,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2022-12-01,31.138709677419357,9.270967741935483,14.319354838709677,15.729032258064517,38.303225806451614,24.338709677419356,0.043548387096774194,0.0
2021-08-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,3981,MMBtu per Mcf,4777,656.13,656.13,2096,Mcf,2515,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2021-08-01,74.50322580645161,5.341935483870968,11.887096774193548,10.45483870967742,85.52903225806452,63.806451612903224,0.11612903225806452,0.0
2021-09-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,3185,MMBtu per Mcf,3822,524.85,524.85,1677,Mcf,2012,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2021-09-01,66.31666666666666,6.956666666666666,13.19,15.31,79.97666666666667,54.309999999999995,0.16433333333333333,0.0
2019-03-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,77747,MMBtu per Mcf,80857,460.3,460.3,1697,Mcf,1765,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2019-03-01,33.15483870967742,8.196774193548388,14.719354838709679,18.677419354838708,44.303225806451614,23.070967741935487,0.0735483870967742,0.0
2022-09-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,86485,MMBtu per Mcf,89598,432.34,432.34,1599,Mcf,1657,1.036,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2022-09-01,64.86666666666666,5.8100000000000005,11.693333333333333,10.366666666666667,77.13666666666667,54.43666666666666,0.050333333333333334,0.0
2020-08-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,202,MMBtu per Mcf,242,331.23,331.23,202,Mcf,242,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2020-08-01,72.25806451612904,5.548387096774194,12.561290322580644,13.23225806451613,85.51290322580645,59.34516129032258,0.11806451612903227,0.0
2019-04-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,80255,MMBtu per Mcf,83465,475.15,475.15,1752,Mcf,1822,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2019-04-01,47.81666666666667,9.076666666666666,15.613333333333335,21.98,60.586666666666666,36.723333333333336,0.09899999999999999,0.0
2020-04-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,170,MMBtu per Mcf,204,278.91,278.91,170,Mcf,204,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2020-04-01,45.18,8.086666666666666,14.863333333333335,18.896666666666665,56.906666666666666,33.303333333333335,0.09566666666666666,0.0
2021-05-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,2582,MMBtu per Mcf,3098,425.52,425.52,1359,Mcf,1631,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2021-05-01,58.7,7.112903225806452,14.370967741935484,18.874193548387098,72.60967741935484,44.81612903225806,0.024193548387096774,0.0
2022-01-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,73536,MMBtu per Mcf,76183,367.61,367.61,1360,Mcf,1409,1.036,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2022-01-01,21.13225806451613,8.674193548387096,15.696774193548388,18.799999999999997,29.41290322580645,11.496774193548386,0.014516129032258065,0.0
2021-01-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,3556,MMBtu per Mcf,4267,586.22,586.22,1873,Mcf,2247,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2021-01-01,28.625806451612902,7.122580645161291,11.82258064516129,12.087096774193547,34.57741935483871,21.932258064516127,0.02064516129032258,0.0
2019-06-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,79155,MMBtu per Mcf,82321,468.64,468.64,1728,Mcf,1797,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2019-06-01,67.85666666666667,6.586666666666667,12.833333333333334,16.983333333333334,79.22666666666667,56.809999999999995,0.19333333333333333,0.0
2022-08-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,97843,MMBtu per Mcf,101365,489.11,489.11,1810,Mcf,1875,1.036,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2022-08-01,71.5516129032258,5.925806451612903,13.248387096774193,13.919354838709678,83.88064516129033,61.31935483870968,0.2061290322580645,0.0
2019-09-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,80290,MMBtu per Mcf,83502,475.36,475.36,1752,Mcf,1822,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2019-09-01,67.11,6.8,13.33,15.453333333333335,79.10666666666665,56.95333333333333,0.14733333333333334,0.0
2019-05-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,76010,MMBtu per Mcf,79050,450.02,450.02,1659,Mcf,1725,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2019-05-01,57.96451612903226,7.280645161290322,14.496774193548386,18.651612903225807,70.39354838709677,45.832258064516125,0.2061290322580645,0.0
2022-06-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,80170,MMBtu per Mcf,83056,400.77,400.77,1483,Mcf,1536,1.036,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2022-06-01,70.72,6.5633333333333335,12.996666666666668,15.493333333333334,83.75,56.39333333333333,0.13233333333333333,0.0
2019-11-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,85771,MMBtu per Mcf,89202,507.81,507.81,1872,Mcf,1947,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2019-11-01,34.61,7.783333333333333,13.3,14.043333333333333,43.07666666666667,25.19333333333333,0.053000000000000005,0.0
2022-03-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,61621,MMBtu per Mcf,63839,308.04,308.04,1140,Mcf,1181,1.036,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2022-03-01,37.78387096774193,8.661290322580646,15.796774193548387,21.948387096774194,51.541935483870965,27.716129032258067,0.09516129032258065,0.0
2019-08-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,101198,MMBtu per Mcf,105246,599.14,599.14,2209,Mcf,2297,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2019-08-01,70.25483870967743,5.54516129032258,12.387096774193548,12.729032258064517,82.9258064516129,58.23870967741936,0.09709677419354838,0.0
2019-07-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,108055,MMBtu per Mcf,112377,639.74,639.74,2359,Mcf,2453,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2019-07-01,75.38064516129033,6.316129032258065,13.25483870967742,13.974193548387097,88.03870967741935,64.08709677419355,0.06741935483870967,0.0
2020-07-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,252,MMBtu per Mcf,302,414.67,414.67,252,Mcf,302,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2020-07-01,76.54193548387097,5.67741935483871,11.55483870967742,12.367741935483872,88.07741935483871,64.00322580645162,0.05193548387096774,0.0
2020-05-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,172,MMBtu per Mcf,206,282.61,282.61,172,Mcf,206,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2020-05-01,57.78387096774193,7.625806451612903,14.62258064516129,21.506451612903227,69.91612903225807,46.78387096774193,0.21129032258064515,0.0
2022-11-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,57116,MMBtu per Mcf,59172,285.52,285.52,1057,Mcf,1095,1.036,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2022-11-01,42.63333333333333,8.786666666666667,15.443333333333333,16.916666666666668,53.79333333333333,32.48,0.058666666666666666,0.0
2020-01-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,227,MMBtu per Mcf,272,374.32,374.32,227,Mcf,272,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2020-01-01,31.25161290322581,8.325806451612904,14.658064516129034,16.748387096774195,37.961290322580645,24.40967741935484,0.09741935483870968,0.0
2019-01-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,84856,MMBtu per Mcf,88250,502.41,502.41,1852,Mcf,1926,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2019-01-01,22.306451612903224,9.061290322580644,15.683870967741935,19.903225806451612,32.303225806451614,14.803225806451612,0.056129032258064517,0.0
2022-04-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,54128,MMBtu per Mcf,56077,270.58,270.58,1001,Mcf,1037,1.036,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2022-04-01,45.74,9.353333333333333,16.883333333333333,23.733333333333334,57.80333333333333,36.406666666666666,0.154,0.0
2021-12-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,3138,MMBtu per Mcf,3766,517.1,517.1,1652,Mcf,1982,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2021-12-01,36.29032258064516,8.329032258064515,14.903225806451612,19.09032258064516,45.064516129032256,27.225806451612904,0.08967741935483871,0.0
2020-03-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,191,MMBtu per Mcf,229,313.51,313.51,191,Mcf,229,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2020-03-01,39.78387096774193,8.358064516129033,14.63225806451613,17.961290322580645,51.012903225806454,29.641935483870967,0.09032258064516129,0.0
2021-11-01,58052,Battle Creek Mill,NG,Natural Gas,MI,Michigan,ALL,3386,MMBtu per Mcf,4063,558.1,558.1,1783,Mcf,2140,1.2,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-85.2043,42.3221,5415.0,17013.0,58052.0,Battle Creek Mill,57427.0,RockTenn-Battle Creek Mill,Industrial CHP,177 Angell St.,Battle Creek,Calhoun,Michigan,49037.0,natural gas,Natural Gas = 1.6 MW,Natural Gas Steam Turbine,4.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-85.2043,42.3221,42.3119,-85.2415,2021-11-01,39.20666666666667,7.866666666666666,14.456666666666667,16.576666666666668,49.29666666666667,30.53666666666667,0.06066666666666667,0.0
